geneID	geneSymbol	Thymus_0	Thymus_1	TALL_01	TALL_03	TALL_04	TALL_06	TALL_08	TALL_09	TALL_12	TALL_14	TALL_15	TALL_16
XLOC_tallLncRNA_161609	-	1.11472	0.79832	1.42434	10.8742	4.81304	23.5354	15.3304	24.4054	11.9466	17.8501	19.6077	5.2115
XLOC_tallLncRNA_161649	-	4.72778	5.65654	4.09672	6.74663	2.98447	4.47539	0.682379	1.84796	0.529201	2.77827	3.11651	4.59322
XLOC_tallLncRNA_161683	-	86.5693	113.142	158.112	283.458	369.857	389.288	347.415	169.747	128.05	214.789	343.039	254.278
XLOC_tallLncRNA_161701	-	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_tallLncRNA_161905	-	0.430481	0.738282	0.212677	2.10674	0.478775	0.304169	0	0.054754	0.716481	1.22753	1.85521	0.196268
XLOC_tallLncRNA_162173	-	0	0.0733005	0.0130995	0.059915	2.82128	0.0396253	0	0.0207157	0.0885044	0.121172	0.0755419	0.13043
XLOC_tallLncRNA_162321	-	0.177137	0.171737	0.0377942	0.116669	0.0155348	0.266718	0.0984464	0.597674	0.188305	1.20408	0	0.127502
XLOC_tallLncRNA_162322	-	30.9819	88.9775	25.6929	74.2971	71.8166	17.606	4.93964	43.9595	10.5892	206.741	36.1355	29.9004
XLOC_tallLncRNA_162434	-	0.119475	0.869192	0.72982	2.3198	1.25264	2.92253	3.43697	1.8782	0.703721	0.794235	0.856822	2.5426
XLOC_tallLncRNA_162513	-	2.38054	5.19509	12.5144	21.3764	12.5989	19.0711	25.9453	19.1214	8.87482	39.2559	33.4735	5.92772
XLOC_tallLncRNA_162516	-	0.460577	1.45395	2.79765	3.73608	3.36089	6.15644	1.34365	5.30461	2.06049	15.0987	6.91444	1.0069
XLOC_tallLncRNA_162521	-	0.229457	0.286272	1.51956	0.691967	0.428605	2.7068	0.0967861	0.838058	1.06189	1.34347	0.223172	1.17615
XLOC_tallLncRNA_162550	-	1.88793	2.72579	2.27349	2.73733	1.39896	4.45899	4.23363	3.0944	3.07031	4.62917	3.02302	1.61107
XLOC_tallLncRNA_162572	-	0.599241	0.793846	1.05578	1.56103	1.55707	2.17449	1.82102	1.06135	1.97492	1.59516	2.22924	0.209393
XLOC_tallLncRNA_162607	-	0.570627	0.609236	0.909356	0.209715	0.0330458	0.753343	0.287562	0.105605	0.268966	0.5558	1.4426	0.250024
XLOC_tallLncRNA_162722	-	0.169653	0.379668	0.868967	0.327382	0.786559	0.412862	0.69977	0.127269	1.37683	0.902493	0.983189	0.550804
XLOC_tallLncRNA_162756	-	0	0.530929	0	3.38011	0.827971	0	8.06953	5.44368	0.790227	2.1769	6.14981	7.98552
XLOC_tallLncRNA_162757	-	0.843261	0.0617523	0.225143	0	0	0	0	0	0	0.133533	0	0
XLOC_tallLncRNA_162948	-	0.179344	0.858969	1.76715	1.31679	0.136821	1.01131	0.759573	0.61953	0.252205	0.515151	1.66369	0.326799
XLOC_tallLncRNA_163467	-	0	0	0	0	0.0865752	0	0	0	0.0432505	0	0	0
XLOC_tallLncRNA_163599	-	0	0.0710219	0.274343	0.292216	0.17236	0.165678	0.634773	0.291915	0.233515	0.368933	0.388394	0.32237
XLOC_tallLncRNA_163634	-	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_tallLncRNA_163663	-	1.30803	1.63094	0.044242	0.442953	0.107579	0.0324653	0.168433	0.0453054	0.0637905	0.11172	0.192991	0.13575
XLOC_tallLncRNA_163720	-	0.760532	0.886323	0.427825	0.569741	0.122497	0.19957	0.354208	0.471341	0.265071	0.262606	0	0.565423
XLOC_tallLncRNA_163757	-	0	0.0501857	0.781059	0.500583	0.526878	0.445921	0.43159	0.302946	0.174275	4.15787	0.176472	0
XLOC_tallLncRNA_163945	-	0	0.172346	0.255027	0	0.0417943	0	0	0.0536884	0	0	0.127112	0
XLOC_tallLncRNA_163983	-	0.802823	1.72501	1.56691	3.26002	3.49843	3.53517	2.73005	3.23332	1.85888	1.63142	1.80695	1.42485
XLOC_tallLncRNA_164139	-	1.45243	2.08798	0.686984	4.74482	3.24137	2.50174	2.40422	2.52449	1.22738	2.558	2.1397	1.51635
XLOC_tallLncRNA_164223	-	6579.4	871.972	999.183	450.172	963.597	7296.93	1932.07	1439.56	815.835	3463.45	2272.75	3313.71
XLOC_tallLncRNA_164226	-	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_tallLncRNA_164454	-	0.121459	2.19097	0.0949254	0.141188	0.169677	0.0719469	0.534444	1.01813	0.0855993	0.0710856	0	0.0898454
XLOC_tallLncRNA_164464	-	0.473729	1.9881	1.19528	1.40564	1.52175	2.69138	3.97486	5.00814	1.62915	5.31164	3.46849	1.29179
XLOC_tallLncRNA_164575	-	2.61956	7.08266	6.09023	15.1578	6.8878	0.445983	2.18708	6.24579	6.96812	7.31681	0.135489	5.22555
XLOC_tallLncRNA_165025	-	2.76486	5.67053	3.83066	9.37696	8.21444	3.05818	6.92787	6.3706	5.98486	2.15613	3.52539	9.13663
XLOC_tallLncRNA_165248	-	0	0	0	0.0543495	0	0	0	0	0	0	0	0.353373
XLOC_tallLncRNA_165417	-	0.0502596	0.264185	0.403605	2.93561	3.06267	0.0406389	0.0789798	1.41502	0.516191	6.57222	0.382795	1.53384
XLOC_tallLncRNA_165505	-	0.0779296	0.0873967	0.111007	0.0576039	0.0210672	0.738534	0.0334012	0.232051	0.485276	0.0789614	0	0.108122
XLOC_tallLncRNA_165509	-	0	0.321033	0.0638369	0	0.313597	0.293318	0	0.201963	0.0780011	0.0987168	0	0.599868
XLOC_tallLncRNA_165535	-	0	0.09826	0.177662	0.554987	1.1954	9.42327	0	0.140198	1.24446	0.137522	0	0.0552569
XLOC_tallLncRNA_165560	-	0.353582	0.0226148	0.120611	0.124641	0.0988664	0.0611603	0	0.317661	0.124183	0.434635	0.240484	0.252762
XLOC_tallLncRNA_165817	-	0	1.58479	0	0	0	0	0	0	0	0	0	25.7623
XLOC_tallLncRNA_165932	-	0	0.138689	0.434744	0.503949	0.355333	0.15473	6.41414	0.404587	0.191886	2.00286	0.912807	7.95689
XLOC_tallLncRNA_166604	-	0.293077	0.316653	0.100129	4.57555	2.66627	0.0607088	0.0893332	0.121722	0.134018	0.184589	0.0711422	0.060232
XLOC_tallLncRNA_166872	-	0.349871	0	1.87323	0	0.0961345	0	6.3227	0	4.45804	0.121454	0	0.440453
XLOC_tallLncRNA_166987	-	1.09037	0.72182	0.343218	0.658888	0.422484	0.00905743	0.32765	0.90475	0.265109	0.224918	0.035928	0.228005
XLOC_tallLncRNA_167061	-	0.901579	0.877152	1.54985	1.58555	1.31953	2.038	0.399581	0.936867	0.608545	1.16012	1.15959	1.26583
XLOC_tallLncRNA_167063	-	3.44991	2.3861	1.93736	1.43894	0.266136	0.680829	1.56402	1.37992	0.122804	1.44729	0.716391	1.19351
XLOC_tallLncRNA_167151	-	4.08038	6.6796	11.2229	17.4305	3.02718	15.2678	11.8666	8.7105	6.36177	5.40083	24.8072	4.65251
XLOC_tallLncRNA_167179	-	0.201921	0.465456	0.235244	0.270862	0.0730193	0.233729	0.222486	0.718551	0.0979586	1.36338	0.346018	0.130356
XLOC_tallLncRNA_167534	-	0.592207	0.730388	1.15738	0.25006	1.19381	0.129829	0.327289	0	0.0371966	0.177388	0.242311	0
XLOC_tallLncRNA_167545	-	0.659131	0.584664	2.02424	1.94992	1.34585	2.99226	5.06968	1.85203	0.50198	0.767772	3.55339	0.939392
XLOC_tallLncRNA_167581	-	0.654643	0.74823	0.472605	0.393733	0.54741	0.417583	0.268113	0.293348	0.770403	0.296063	0.071764	0.455553
XLOC_tallLncRNA_167604	-	0.508511	1.21413	0.690335	0.73431	0.277386	2.18703	0.423429	0.361708	0.943059	0.717552	0	2.22176
XLOC_tallLncRNA_167622	-	0.552731	1.10353	0.770788	0.820006	0.251371	0.307904	0.745042	0.798678	0.452956	0.696395	0.477522	0.241177
XLOC_tallLncRNA_167629	-	0.5692	2.16262	2.8904	3.82082	1.27786	2.61513	3.4176	2.71927	0.423827	2.30952	8.66385	2.32355
XLOC_tallLncRNA_167651	-	1.35278	5.65505	0.305558	0.850548	0.475911	3.69796	1.1395	1.46301	0.458987	0.943489	0.891825	0.298477
XLOC_tallLncRNA_167785	-	4.51692	3.36765	2.60625	2.09587	0.428435	4.43374	2.89836	2.37145	0.864333	2.76849	3.6412	1.35807
XLOC_tallLncRNA_167803	-	3.0916	9.37036	0.830333	2.50979	2.51429	2.36966	2.3787	0.252033	4.82731	0.930695	2.36079	0.908049
XLOC_tallLncRNA_167830	-	1.37986	1.98544	3.48742	8.39259	6.78886	7.02862	1.29366	0.601334	9.05147	13.5523	13.7534	3.83417
XLOC_tallLncRNA_167831	-	0.769032	3.37123	3.46673	11.5792	12.0317	8.656	1.07087	0.566399	11.5057	14.9905	14.8372	4.6473
XLOC_tallLncRNA_167835	-	1.70637	5.569	5.69374	16.4643	12.0641	12.9129	1.65741	1.04353	9.44238	24.541	23.1965	5.35188
XLOC_tallLncRNA_167963	-	33.8745	8.45222	0.908016	2.08403	0.803136	0.0318598	2.98687	0.287872	0.264814	0.797353	11.3036	1.5814
XLOC_tallLncRNA_167978	-	0.158975	9.09996	2.73133	30.6939	6.86372	9.63876	55.46	34.1446	15.0777	10.3919	62.3609	61.2029
XLOC_tallLncRNA_168102	-	0.0818702	8.97978	2.23064	41.9225	9.10219	9.78858	103.433	56.5718	21.3414	23.0649	51.1992	95.2058
XLOC_tallLncRNA_168201	-	1.00436	0.769606	2.39843	11.0192	6.82263	1.01624	0.847025	5.65233	1.86701	0.0905436	0.223961	0.0304588
XLOC_tallLncRNA_168265	-	1.02957	0.409634	0.325253	0.100715	0.240144	0.493975	0.194728	0.557843	0.0805527	0.15425	0.374039	0.268075
XLOC_tallLncRNA_169172	-	0.455571	2.21421	2.35811	2.10312	2.81289	2.33491	1.3869	1.29875	2.0112	2.59202	4.91633	2.96802
XLOC_tallLncRNA_169415	-	1.63854	2.23722	0.141066	0.819655	0.117043	0.0523415	0.267331	0.0877928	0.147353	2.62942	0.221644	0.244845
XLOC_tallLncRNA_169419	-	3.18304	5.44175	0.760805	1.77582	0.263558	0.215232	0.737513	0.450683	0.483064	9.00197	0.895467	0.768265
XLOC_tallLncRNA_169458	-	1.58645	1.66044	2.4681	1.78854	1.62379	0	0	0.705506	0.394697	0.699491	1.33202	1.62675
XLOC_tallLncRNA_169617	-	0	0.0536223	0.286253	0.0229503	0.176584	0.112394	0.0291143	1.35927	0.266834	0.1032	0.022281	0.160203
XLOC_tallLncRNA_169753	-	0.26361	0.0752669	2.62118	0.317964	2.07378	6.26354	3.36379	32.6398	1.04908	0.747882	5.7853	0.189577
XLOC_tallLncRNA_169757	-	0.236943	0.247164	0.538696	0.988211	0	0.522487	0.757563	1.0832	0.422466	0.756471	0.146419	0
XLOC_tallLncRNA_169939	-	0.0686053	0.0136784	0.0300317	0	0.0370578	0.0362807	0	0.0664998	0.0112441	0.0370228	0	0.0190241
XLOC_tallLncRNA_169959	-	1.1233	1.33852	1.66856	4.02534	8.95151	0.363558	14.6506	8.58848	0.298034	2.98349	1.75342	0.852362
XLOC_tallLncRNA_169998	-	0.624592	0.622106	0.1313	0.524344	0.271173	0.336267	0.676099	0.156422	0.675755	0.69988	1.26644	0.419152
XLOC_tallLncRNA_170048	-	1.18851	0.129298	2.39157	0.879114	0.157959	0	0	0.157577	0.16837	0	0.127853	0.243036
XLOC_tallLncRNA_170122	-	1.91832	2.7554	2.28163	1.35092	0.687537	1.53873	0.604896	3.71763	1.22106	0.490355	0.640474	0.416524
XLOC_tallLncRNA_170127	-	0.825066	0.708345	0.979108	0.493552	0.261199	0.484962	0.161143	1.91957	0.306936	0.328789	0.118157	0.829532
XLOC_tallLncRNA_170152	-	1.38994	10.3345	9.29289	26.7939	24.3466	21.8362	3.78149	5.17145	5.16979	14.5854	18.5367	4.46767
XLOC_tallLncRNA_170318	-	3.99997	5.21459	24.2742	8.60706	4.95339	53.0506	21.1724	0.389927	0.602144	16.515	55.0971	0.791303
XLOC_tallLncRNA_170360	-	0.848548	0.360783	0.123709	0.916614	0.170525	0.0298946	0	0.124832	0.119746	0.0304396	0.118158	0
XLOC_tallLncRNA_170428	-	6.84079	0	0	14177.1	5811.99	4565.4	85700	27.0199	0.534839	4.59474	65891.6	183478
XLOC_tallLncRNA_170449	-	0.0646805	0	0.301209	0	0	0	0.538052	0	0	0.113537	0	0
XLOC_tallLncRNA_170472	-	0.598781	0.669633	0.957551	1.36464	1.03801	0.836884	2.10126	2.10946	0.593807	1.11727	0.634941	0.480842
XLOC_tallLncRNA_170520	-	0.80392	0.651108	0.835409	0.71191	0.328552	0.442609	1.22515	0.528135	0.46686	0.359487	1.10669	0.0862878
XLOC_tallLncRNA_170533	-	0	0.454961	0.489164	0.668052	0.248373	0.131317	0.167165	0.11366	0.211471	0.277507	0.258927	0.0178717
XLOC_tallLncRNA_170542	-	1.69758	1.03905	3.45645	2.91789	2.15913	4.209	2.15072	3.04722	1.48401	1.94175	4.20563	0.801317
XLOC_tallLncRNA_170567	-	0.683315	0.801322	1.52418	1.60715	0.799329	2.03389	5.1104	3.60149	0.835556	1.33431	2.54973	0.651928
XLOC_tallLncRNA_170604	-	0	0	0.0244303	0.075564	0.030089	0.425276	0.207206	0	0	13.4778	2.32209	0.194124
XLOC_tallLncRNA_170624	-	10.3831	14.1888	26.114	26.3028	17.7559	35.7495	46.2509	29.7539	17.8619	29.0965	71.5116	16.7505
XLOC_tallLncRNA_170688	-	0.0182886	0.233109	12.1727	3.74623	5.14699	1.01667	1.30184	3.25568	1.21272	1.40001	4.13947	1.92736
XLOC_tallLncRNA_170711	-	0.102281	0.0481845	1.51833	0.621544	0.344759	0.287714	0.185347	0.122812	0.0544772	0.760969	2.55628	0.138509
XLOC_tallLncRNA_170782	-	0.737799	0.838446	0.253979	2.17357	0.812502	2.62236	1.64802	0.61686	1.68661	1.38031	1.64037	1.05142
XLOC_tallLncRNA_170829	-	8.50785	13.3458	12.1116	15.5509	22.1394	18.0559	23.487	10.6371	27.0051	17.9273	16.0454	10.2834
XLOC_tallLncRNA_170871	-	0.65942	1.2097	2.09793	1.19347	0.863841	1.17801	3.96689	0.907958	0.514898	1.3774	0.320532	0.962512
XLOC_tallLncRNA_170879	-	10.3945	26.0767	12.2082	38.7696	26.2413	12.8211	11.19	10.0774	15.3898	21.0354	25.0803	8.84446
XLOC_tallLncRNA_170984	-	2.04642	3.29312	4.43019	2.04681	1.85685	4.25431	5.15845	2.78985	1.5721	1.78769	8.45998	0.994273
XLOC_tallLncRNA_171092	-	0.399381	0.234812	0.311517	0.200757	0.351632	0.275592	0	0.697648	0.789105	0.480579	0.388413	0.425678
XLOC_tallLncRNA_171127	-	0.19875	0.327859	0.161456	0.14998	1.66894	0.196157	0.0627334	0.102077	0.059984	0.1495	0	0
XLOC_tallLncRNA_171128	-	42.9791	69.4218	62.7161	80.3555	72.0317	77.4196	89.6543	71.1611	49.1087	66.6441	84.0025	47.8994
XLOC_tallLncRNA_171301	-	0.750121	1.88639	6.22861	3.84622	3.30323	0.941779	3.60153	7.15	3.41227	1.22203	2.43555	1.70848
XLOC_tallLncRNA_171351	-	0.341701	2.8001	0.537996	0.847207	0.607316	2.97935	0.446698	1.70563	0.555663	0.774631	1.62281	3.37691
XLOC_tallLncRNA_171419	-	0	0	0	0.3417	0	0	0	0	0	0	0	0
XLOC_tallLncRNA_171537	-	0	0.121048	0.75202	0	0	0	0.764518	0.169788	0.310114	0.276377	0	0
XLOC_tallLncRNA_171539	-	0	0.104704	0	0.434149	0.485984	0.943965	1.87415	2.02142	0.574742	0.382138	4.14568	0.644219
XLOC_tallLncRNA_171605	-	1.06058	1.59917	0	0.31792	0	0	0	0	0	0	0	0
XLOC_tallLncRNA_171716	-	8.57441	5.22676	5.95331	8.25401	2.34346	4.64964	7.89873	4.86486	1.96997	6.63165	8.89482	2.50586
XLOC_tallLncRNA_171718	-	0.754148	0.510425	1.2995	0.256215	0.165906	0.595935	1.60272	0.794793	0.26282	0.256014	0.474848	0.310551
XLOC_tallLncRNA_171820	-	0.0313702	0.158644	0.427657	0.444089	0.349424	0.218324	3.1502	0.112544	0.349083	0.66142	0.851693	7.69974
XLOC_tallLncRNA_171885	-	0.0559882	0.144042	0.254751	0.31519	0.313713	1.12031	0.991737	0.523542	0.22128	0	0.533634	0.208887
XLOC_tallLncRNA_171887	-	1.70986	3.52507	11.6439	9.52749	10.9238	29.8184	13.7735	16.1998	14.8888	3.85854	18.5786	6.20572
XLOC_tallLncRNA_171906	-	0.306423	1.68031	1.25942	4.79767	4.82043	6.44154	7.31676	3.62669	4.7763	7.94362	10.1635	2.28534
XLOC_tallLncRNA_171955	-	0.986479	0.173986	0	0.415636	0.123846	0	0	0.986667	0	1.15033	0	1.0598
XLOC_tallLncRNA_172015	-	0.103297	1.66898	0.468793	0	0	0	0	0	0	0.363452	0	0
XLOC_tallLncRNA_172169	-	0.383857	0.441826	0.780058	0.481546	0.726086	1.41819	1.02658	0.346783	1.01903	1.54945	1.25815	0.825421
XLOC_tallLncRNA_172185	-	2.69795	1.76122	1.14695	0.928995	0.183761	0.0760198	0.482009	0.472701	0.337916	0.308134	0.298179	0.813416
XLOC_tallLncRNA_172200	-	0	0.0253312	0.463512	0	0	1.79757	0.0348198	0.0703973	0	0.910356	0.377526	0.434663
XLOC_tallLncRNA_172298	-	1.3281	2.76723	0.0363919	0.394646	0.134292	0	0	0	0.0225068	0.168524	0	0
XLOC_tallLncRNA_172457	-	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_tallLncRNA_172559	-	0	0.0838029	0	0	0.0701186	0	0	0	0	0	0	0
XLOC_tallLncRNA_172565	-	0.59627	1.41303	0.0108567	0.0837632	0.01339	0.0164118	0	0.0858474	0	0.0836732	0.0975196	0.21297
XLOC_tallLncRNA_172636	-	0	0.626474	0.70557	0.676112	0.667226	2.18392	1.33333	0.768074	0.546153	7.86416	0.654261	1.45419
XLOC_tallLncRNA_172658	-	0.468445	0.0707346	2.1311	3.63848	2.89273	0.475846	0.182704	1.73376	1.7664	1.01561	3.37546	1.00683
XLOC_tallLncRNA_172679	-	0	0.0596565	0.396191	0.122437	0.0649785	0.0800389	0.102711	0	0.155509	0	0	0
XLOC_tallLncRNA_172849	-	0.484254	2.46376	0.255792	1.06412	0.775842	4.41048	1.2276	2.95546	2.47022	3.06475	5.53602	1.60304
XLOC_tallLncRNA_172856	-	0.448914	0.286868	0.808134	0.395731	1.0457	0.129473	0	0.403257	1.31289	0.262709	1.01759	0.828541
XLOC_tallLncRNA_172865	-	0.0333273	0.0287199	0.037925	0.195149	0.0155846	0	0.123496	0.139956	0.0157425	0.0194848	0.075703	0.151949
XLOC_tallLncRNA_173164	-	0.500085	0.381534	1.50606	0.698869	1.51299	1.16681	0.201619	0.576996	1.12346	0.520986	2.18426	0.925303
XLOC_tallLncRNA_173216	-	0	0.00894609	0.0628948	0.0606286	0	0	0.0922774	0.0621709	0.0147096	0.0363489	0.0470843	0
XLOC_tallLncRNA_173322	-	5.24067	14.911	1.85865	4.57643	1.81449	21.6839	15.6557	0.811802	1.74615	21.1272	48.7837	4.15296
XLOC_tallLncRNA_173503	-	2.46423	0.503253	0	0	0.0506115	0	0	0	0.076272	0	0	0
XLOC_tallLncRNA_173572	-	0.385283	0.101479	0.227434	0	0.0349986	0	0	0	0.105974	0	0	0.19712
XLOC_tallLncRNA_173731	-	3.61831	6.43774	7.15913	3.28285	5.65443	6.56215	6.26873	6.60734	5.9531	5.89158	12.5826	4.36515
XLOC_tallLncRNA_173760	-	0	0.0202969	1.19021	0.20596	0.102788	2.17378	0.152795	0.789142	0.0820057	0.136453	0	0.128062
XLOC_tallLncRNA_173781	-	0.191016	0.163495	0	0.0560836	0.019889	0	0.12596	0.114252	0.0100384	0	0.108293	0
XLOC_tallLncRNA_173805	-	0.729893	0.0235771	0.048294	0.0392394	0.135153	0.00904936	0.0623405	0.0151005	0	0.372608	0.141947	0.012102
XLOC_tallLncRNA_173844	-	0.099293	0.22975	0.749305	0.550673	0.528025	0	0.209162	2.48278	0.237086	0.0916708	0.0712202	0.443945
XLOC_tallLncRNA_173854	-	3.56661	7.45848	0	0	0	0	0	0	0	0.920016	0	0
XLOC_tallLncRNA_173903	-	0.0624391	0.27421	0	0	0	0	0.110989	0	0	0	0	0
XLOC_tallLncRNA_173921	-	0.897575	2.5565	0.665329	0.129661	1.38495	3.64439	0.00585263	2.54382	0.0485158	1.4018	0.603196	0.0454524
XLOC_tallLncRNA_173934	-	4.31713	7.26555	6.46165	9.70866	5.70501	8.31212	6.75037	7.21717	0.746593	12.8509	22.0847	4.48563
XLOC_tallLncRNA_173989	-	0.139269	0.0844769	0.792452	0.565464	0.366545	0.943176	0	0.125326	0.487756	0.488571	0.889799	0.401248
XLOC_tallLncRNA_174608	-	0.410025	0.228133	0	0.759773	0	0	0	0	0	0	0	0
XLOC_tallLncRNA_174678	-	0.133278	1.26913	0.0237043	0.769842	3.55407	0	0.0154568	0.129307	0.028362	0.0730641	0	0.852263
XLOC_tallLncRNA_174819	-	2.73662	8.32838	12.8243	16.3274	16.6652	9.86427	16.3473	19.8197	13.2908	7.72099	11.9391	13.1034
XLOC_tallLncRNA_174998	-	0	0.0195151	0	0.0531617	0.0212081	0	0.10073	0.0272091	0.181964	0.0763836	0.154549	0.108748
XLOC_tallLncRNA_175259	-	61.8022	91.5187	6.91374	11.2526	4.01521	13.7403	11.0507	3.36386	3.08961	10.744	15.2282	6.93642
XLOC_tallLncRNA_175267	-	1.7376	6.73392	0.342662	1.22948	0.172218	0.786949	0.405453	0.242458	0.394814	0.950056	0.884263	0.599417
XLOC_tallLncRNA_175373	-	2.4015	3.78417	0.0138457	0.0860278	0.0258423	0.0628321	0.0614355	0.021895	0.233033	0.0807388	0.124357	3.76712
XLOC_tallLncRNA_176452	-	5.95471	3.77981	6.77283	10.0455	12.7923	29.4407	8.9337	12.4692	12.509	9.59711	18.0567	10.0787
XLOC_tallLncRNA_176655	-	0.0168494	0.102768	0.0191777	1.32782	0.391961	3.87962	0.428034	0.0739261	0.016928	0.845393	1.37334	0.0486072
XLOC_tallLncRNA_176927	-	13.5568	19.8608	2.24698	21.0958	18.7982	0.356667	86.1651	0.298135	3.12065	7.49258	0	3.49989
XLOC_tallLncRNA_177180	-	0.098062	0	0.127459	0.0493299	0.666636	0	0.557214	0.453289	0.0789327	0.0983485	0.285995	0.220773
XLOC_tallLncRNA_177596	-	0.446004	0.482894	0.507298	0.247806	0.328752	1.09349	0.727344	0.379868	0.44711	0.741447	0.798954	0.690284
XLOC_tallLncRNA_177602	-	1.0163	0.0576771	0	0	0	0	0.399264	0.496288	0.190731	0.162485	0	0.195005
XLOC_tallLncRNA_177680	-	0	0.0113993	0.10062	0.155187	0.0991827	0.27882	0.078461	0	0.0520846	0.0516432	0.120467	0.0423327
XLOC_tallLncRNA_178271	-	1.3173	0.987464	0.144851	0.507292	0.0815804	0.0757981	0.299092	1.03833	0.090697	0.165045	0.25952	0.450731
XLOC_tallLncRNA_178305	-	0	0.0558589	0	0.309408	0.0611957	0	0	0	0.0920775	0.153936	0	0.406379
XLOC_tallLncRNA_178483	-	0.534678	0.46928	0.157951	0.213838	0.123188	0	0.0852613	0.137946	0.144124	0.113312	0.0691965	0.0926734
XLOC_tallLncRNA_178634	-	0.0252711	0.0218436	0.038353	0.0295612	0.011832	0	0.0306196	0.0303292	0.0119697	0	0	0.0394875
XLOC_tallLncRNA_178665	-	0.0627406	0.23319	22.5706	2.20639	11.9668	9.75842	19.3881	0.132405	0.035649	0.0176032	0.338886	0.170104
XLOC_tallLncRNA_179960	-	2.54489	3.79188	2.58989	4.13286	4.20252	3.34947	3.61122	4.02814	3.13944	6.04024	4.91559	3.89514
XLOC_tallLncRNA_180120	-	0.222755	0.0827673	0	0	0	0	0.192016	0	0	0.152564	0	0.705508
XLOC_tallLncRNA_180138	-	1.65311	4.2459	2.44276	3.65694	1.69136	3.92508	6.6938	3.87169	1.04501	2.61087	7.46781	2.17899
XLOC_tallLncRNA_180424	-	0.0455068	0.0703731	0.0207086	0.160018	0	0	0.443999	0.0982245	0.0643325	0	0.185944	0.562253
XLOC_tallLncRNA_180504	-	1.00984	1.15629	6.47556	4.7292	1.88751	1.45343	6.27274	4.32832	0.660384	12.1302	4.52428	2.06722
XLOC_tallLncRNA_180550	-	2.75606	6.76923	15.9721	13.0778	18.5965	24.0375	22.0295	13.2472	10.0748	13.5849	31.1888	9.34875
XLOC_tallLncRNA_180922	-	0.306364	0.0552219	18.2195	0.0902013	0.239006	0.310952	0	27.7448	0.333324	0	0.437325	0
XLOC_tallLncRNA_181077	-	0	0.0921433	0	0.0821397	0.134139	0	0.319218	0.260275	0	0.170356	0	1.51989
XLOC_tallLncRNA_181112	-	0.707274	0.590309	0.925232	0.313007	0.156288	0.364174	0.594244	0.64138	0.173655	0.468922	0.796873	0.168357
XLOC_tallLncRNA_181189	-	1.82478	2.59156	0.713635	1.57715	2.65294	3.48742	3.37847	1.5545	0.893283	2.45429	2.17526	2.59617
XLOC_tallLncRNA_181492	-	0.0409625	2.46708	0.466044	1.13673	0.597293	0.282274	4.12453	0.67793	0.147028	0.589926	0.334797	0.153088
XLOC_tallLncRNA_181752	-	0.357747	0.403266	1.17713	0.70591	0.323268	0.796355	0.818949	0.848452	0.332095	0.331457	0.506999	0
XLOC_tallLncRNA_181797	-	0.0370594	0.0889875	0	0	0.0297172	0.0182188	0	0.590688	0.0600425	0.0185737	0	0
XLOC_tallLncRNA_181932	-	3.78429	2.1892	2.66669	3.01645	1.80692	2.39389	6.15033	3.71746	0.996555	1.51334	1.36486	1.551
XLOC_tallLncRNA_181946	-	0.247876	0.547923	0.344565	0.872797	0.809562	0.618289	1.7044	1.68339	0.853661	1.98187	1.03087	0.256517
XLOC_tallLncRNA_181979	-	0.463082	0.590774	2.08954	0.34125	0.186852	0.932015	1.92498	1.02433	0.181661	0.555389	1.70977	1.78674
XLOC_tallLncRNA_181992	-	1.32715	1.26375	0.678131	1.86104	0.220723	0.94785	2.93798	0.894191	0.335798	2.83543	0.759909	0.617511
XLOC_tallLncRNA_182403	-	1.33593	1.77731	0.873236	2.04528	1.11496	2.57659	1.38154	1.50537	0.403161	3.71516	2.82761	1.43828
XLOC_tallLncRNA_182536	-	0.287372	0.722446	2.06934	1.16874	5.37294	2.35584	2.57916	0.723178	5.79595	1.74451	2.4435	1.6509
XLOC_tallLncRNA_182583	-	1.4891	2.55633	0.335995	2.34219	1.11901	0	0.127102	3.94072	0.19886	1.64919	8.95999	0.260611
XLOC_tallLncRNA_182587	-	1.00096	2.75702	0.386871	1.82779	0.876431	0.0096219	0.0916316	5.13778	0.126156	1.05453	8.62043	0.535038
XLOC_tallLncRNA_182588	-	1.96202	5.48297	0.884921	3.41917	2.04338	0.0516583	0.268673	11.4562	0.331702	1.74339	17.9013	0.72922
XLOC_tallLncRNA_183038	-	0.0710181	0.70199	0.427083	0.499088	0.837548	0.102825	0.618821	0.307941	1.01845	2.8478	0.830324	0.204867
XLOC_tallLncRNA_183635	-	0	0	0	0	0	0	0	0.329213	0	0	0	0
XLOC_tallLncRNA_183850	-	0	0.0169694	0.012765	0.0328015	0.0262615	0.0064211	0.133354	13.5151	0.00265299	0.0459043	0.0254905	0.169925
XLOC_tallLncRNA_183900	-	0	0	0	0.0576901	0	0	0	3.2364	0	0	0	0
XLOC_tallLncRNA_183946	-	0	0	0	0.0974772	0	0.191587	0.844949	1.88039	0	0	0	0
XLOC_tallLncRNA_184023	-	0	0.019092	4.75647	0.0183767	0	0.0254765	6.78179	1.78442	0	0.0367101	0.0713012	0.0301321
